File,Sub-brick,Mean_1  ,Mean_3  ,Mean_4  ,Mean_6  ,Mean_7  ,Mean_8  ,Mean_9  ,Mean_10  ,Mean_12  ,Mean_13  ,Mean_14  ,Mean_15  ,Mean_16  ,Mean_17  ,Mean_18  ,Mean_19  ,Mean_20  ,Mean_21  ,Mean_22  ,Mean_23  ,Mean_24  ,Mean_26  ,Mean_27  ,Mean_28  ,Mean_29  ,Mean_30  ,Mean_31  ,Mean_32  ,Mean_33  ,Mean_35  ,Mean_36  ,Mean_37  ,Mean_38  ,Mean_39  ,Mean_40  ,Mean_41  ,Mean_42  ,Mean_43  ,Mean_44  ,Mean_45  ,Mean_46  ,Mean_47  ,Mean_48  ,Mean_49  ,Mean_50  ,Mean_51  ,Mean_52  ,Mean_53  ,Mean_54  ,Mean_55  ,Mean_56  ,Mean_57  ,Mean_58  ,Mean_59  ,Mean_60  ,Mean_61  ,Mean_62  ,Mean_63  ,Mean_64  ,Mean_65  ,Mean_66  ,Mean_67  ,Mean_69  ,Mean_70  ,Mean_71  ,Mean_72  ,Mean_73  ,Mean_74  ,Mean_75  ,Mean_76  ,Mean_77  ,Mean_78  ,Mean_79  ,Mean_80  ,Mean_81  ,Mean_83  ,Mean_84  ,Mean_85  ,Mean_86  ,Mean_87  ,Mean_88  ,Mean_89  ,Mean_90  ,Mean_91  ,Mean_92  ,Mean_93  ,Mean_94  ,Mean_96  ,Mean_97  ,Mean_98  ,Mean_99  ,Mean_100  ,Mean_101  ,Mean_102  ,Mean_103  ,Mean_104  ,Mean_105  ,Mean_106  ,Mean_107  ,Mean_108  ,Mean_109  ,Mean_110  ,Mean_111  ,Mean_112  ,Mean_113  ,Mean_114  ,Mean_115  ,Mean_116  ,Mean_117  ,Mean_118  ,Mean_119  ,Mean_120  ,Mean_121  ,Mean_122  ,Mean_123  ,Mean_124  ,Mean_125  ,Mean_127  ,Mean_128  ,Mean_129  ,Mean_130  ,Mean_131  ,Mean_132  ,Mean_133  ,Mean_134  ,Mean_135  ,Mean_136  ,Mean_137  ,Mean_138  ,Mean_139  ,Mean_140  ,Mean_141  ,Mean_142  ,Mean_143  ,Mean_144  ,Mean_145  ,Mean_146  ,Mean_147  ,Mean_148  ,Mean_149  ,Mean_150  ,Mean_151  ,Mean_152  ,Mean_153  ,Mean_154  ,Mean_155  ,Mean_156  ,Mean_157  ,Mean_158  ,Mean_159  ,Mean_160  ,Mean_161  ,Mean_162  ,Mean_163  ,Mean_164  ,Mean_165  ,Mean_166  ,Mean_167  ,Mean_168  ,Mean_169  ,Mean_170  ,Mean_171  ,Mean_172  ,Mean_173  ,Mean_174  ,Mean_175  ,Mean_176  ,Mean_177  ,Mean_178  ,Mean_179  ,Mean_180  ,Mean_181  ,Mean_182  ,Mean_183  ,Mean_184  ,Mean_185  ,Mean_186  ,Mean_187  ,Mean_188  ,Mean_189  ,Mean_190  ,Mean_192  ,Mean_193  ,Mean_194  ,Mean_195  ,Mean_196  ,Mean_197  ,Mean_198  ,Mean_199  ,Mean_200  
sfnwmrda1000804_session_1_rest_1.nii.gz,0[?],0.202247,-0.197262,0.172155,0.066054,0.045775,0.032259,-0.066645,-0.075084,0.12591,0.13938,-0.05887,-0.118439,0.030302,0.011364,-0.12036,-0.005611,-0.085558,0.025013,-0.085486,0.009232,0.001547,-0.051133,0.209513,0.123435,-0.033952,-0.020524,0.046296,0.14899,0.033644,-0.032018,-0.228109,0.049986,0.066662,0.10186,-0.322487,0.040278,0.142512,0.021273,-0.057079,0.056205,-0.03935,-0.130375,-0.008807,-0.188951,0.052228,0.018974,0.071323,-0.041085,0.134095,-0.014158,0.154678,-0.038141,0.024572,0.274739,-0.044401,0.016028,-0.143695,0.118602,-0.075951,-0.16931,0.013925,-0.017039,0.00947,-0.047868,0.053189,-0.106547,0.207046,0.108021,0.01018,-0.019324,-0.094687,-0.026314,-0.061853,-0.104005,-0.09764,-0.01074,-0.031783,-0.045349,0.207871,0.105601,0.001266,0.148482,-0.045565,-0.035238,-0.045745,-0.161838,0.03003,-0.12604,-0.028901,0.037044,-0.002099,-0.094387,0.040069,-0.070523,-0.013292,0.022147,0.024011,0.10052,-0.031687,-0.128155,0.067265,-0.248943,-0.257439,-0.005044,-0.054009,0.031553,0.158099,0.055537,-0.004649,0.055652,-0.088061,0.073539,0.020356,-0.145234,-0.003579,0.132204,-0.086845,-0.173964,0.200782,0.083325,-0.08848,-0.053491,-0.022419,0.084241,0.01283,-0.129937,0.169371,-0.056816,-0.042189,0.004649,-0.072956,-0.100339,-0.046221,0.094009,0.070295,-0.045632,0.047139,-0.135035,-0.065186,-0.113681,0.094065,-0.010913,-0.057532,-0.104512,0.049739,0.240895,0.085962,0.298385,-0.063532,-0.035371,0.105224,-0.104088,0.153742,-0.02519,-0.025082,0.128627,0.015865,0.009963,-0.326693,0.093901,-0.035795,-0.024623,-0.030089,0.137296,0.074353,0.1877,-0.031949,0.019675,-0.059122,0.107138,-0.026818,0.119722,-0.049342,0.000642,-0.030172,0.004105,-0.053366,-0.110981,0.025699,-0.031753,-0.056968,0.043633,-0.105237,-0.070135,-0.242847,-0.026414,-0.076206,-0.050027,-0.028517,0.260617
sfnwmrda1000804_session_1_rest_1.nii.gz,1[?],0.132496,-0.292471,0.219638,0.07445,0.060721,0.081269,-0.071371,-0.166818,0.21215,0.137848,-0.07814,-0.09878,-0.095068,0.030923,-0.202932,-0.016167,-0.111479,0.078381,-0.166836,0.021861,0.023269,-0.040093,0.206123,0.34871,-0.069625,-0.042664,0.08192,0.18482,0.046049,0.010351,-0.31143,0.147498,0.029253,0.07456,-0.286701,0.094877,0.197799,0.207196,-0.069798,0.091389,-0.041758,-0.108013,-0.080796,-0.243886,0.046828,-0.010344,-0.022485,-0.011662,0.118965,-0.02076,0.229264,-0.121367,0.095466,0.389912,-0.081982,0.048161,-0.187044,0.190644,-0.020779,-0.248209,0.050834,0.012511,0.017173,-0.139953,0.071874,-0.15732,0.175818,0.119864,-0.083045,-0.024056,-0.075295,-0.155588,-0.111716,-0.151773,-0.114924,-0.050972,-0.068798,-0.068875,0.309324,0.10567,-0.048696,0.248498,-0.255598,-0.05206,-0.062405,-0.20042,0.025769,-0.177694,-0.029355,0.09876,-0.124999,-0.183945,0.070034,-0.038139,0.045836,-0.01055,0.03445,0.078925,0.019335,-0.126856,0.076004,-0.301522,-0.395847,-0.088881,-0.069797,-0.021487,0.275304,0.098414,0.007306,-0.010979,-0.04768,0.072825,-0.051251,-0.269203,0.074087,0.232601,-0.05289,-0.301067,0.259627,0.035453,-0.141183,0.030996,-0.017857,0.073151,0.050213,-0.188268,0.2017,-0.070692,0.009342,-0.092444,-0.028476,-0.098018,-0.075122,0.036498,0.12989,-0.080233,0.181513,-0.093249,-0.091387,-0.110099,0.136943,-0.020887,0.012996,-0.059,0.162039,0.436697,0.082737,0.419997,-0.132394,-0.081463,0.162621,-0.13836,0.216551,-0.000897,-0.02633,0.105202,-0.009811,0.00132,-0.256957,-0.057503,-0.034508,-0.033249,-0.025627,0.195533,0.051623,0.21361,-0.042356,-0.017966,-0.065469,0.037603,-0.022463,0.161363,-0.1035,0.044212,0.052885,0.04276,-0.12876,-0.077382,-0.008599,-0.030359,-0.108198,0.051301,-0.077525,0.022319,-0.18987,-0.019656,-0.186348,-0.142078,-0.087995,0.31251
sfnwmrda1000804_session_1_rest_1.nii.gz,2[?],0.033529,-0.298785,0.189353,0.046223,0.063246,0.09436,-0.066346,-0.21955,0.230418,0.103304,-0.1265,-0.056383,-0.211724,-0.005046,-0.247697,-0.029677,-0.086081,0.140259,-0.229334,0.022926,0.049629,-0.030001,0.082957,0.511326,-0.083784,-0.044512,0.099235,0.14929,0.072333,0.059704,-0.344165,0.205657,-0.005515,0.034125,-0.114011,0.139546,0.211222,0.369094,-0.071484,0.091733,-0.03143,-0.058256,-0.129193,-0.271332,0.033423,-0.052691,-0.129825,0.005802,0.068963,-0.027964,0.25725,-0.201895,0.159282,0.415585,-0.098327,0.041991,-0.192116,0.190237,0.04889,-0.297814,0.073084,0.062138,0.032453,-0.204547,0.088806,-0.187219,0.062262,0.104429,-0.16788,-0.005187,-0.068877,-0.255965,-0.170807,-0.186739,-0.105548,-0.07815,-0.070748,-0.079644,0.353965,0.079852,-0.107082,0.304373,-0.440909,-0.067862,-0.101259,-0.162019,0.016242,-0.165858,-0.020396,0.157925,-0.207905,-0.211548,0.066366,0.004373,0.081452,-0.043506,0.040642,0.028572,0.068728,-0.079178,0.075041,-0.317149,-0.463872,-0.1576,-0.048366,-0.06314,0.332927,0.111005,0.016138,-0.096927,0.011589,0.076492,-0.131885,-0.331938,0.155866,0.272787,0.037658,-0.345156,0.241766,-0.009435,-0.179648,0.142793,-0.029697,0.022007,0.097926,-0.212252,0.201973,-0.066193,0.045704,-0.173796,0.013655,-0.099164,-0.073783,-0.073927,0.155603,-0.098597,0.280307,-0.041949,-0.084363,-0.085653,0.182733,-0.018137,0.064759,-0.003673,0.269222,0.535742,0.090558,0.444333,-0.199843,-0.111445,0.21128,-0.148467,0.228791,0.027494,-0.019295,0.072908,-0.060129,-0.070141,-0.183162,-0.178598,-0.001502,-0.038907,-0.00741,0.183463,0.009784,0.137006,-0.046063,-0.076057,-0.08202,-0.053133,0.00202,0.147892,-0.115354,0.071238,0.105106,0.060781,-0.157105,-0.027631,-0.039129,-0.04174,-0.129806,0.058841,-0.04819,0.120397,-0.138786,-0.013244,-0.25305,-0.23122,-0.127701,0.280106
sfnwmrda1000804_session_1_rest_1.nii.gz,3[?],-0.032969,-0.218714,0.082434,0.004051,0.066069,0.052699,-0.070508,-0.188571,0.155591,0.069652,-0.16308,-0.020534,-0.23582,-0.099293,-0.226012,-0.038893,-0.01571,0.164332,-0.240829,0.005534,0.066403,-0.039043,-0.120398,0.489643,-0.063598,-0.021658,0.091435,0.077702,0.105738,0.083165,-0.314513,0.181248,-0.013999,0.017374,0.131576,0.15377,0.181578,0.38451,-0.067277,0.050041,-0.009053,-0.021429,-0.12543,-0.263599,0.017372,-0.093144,-0.156003,-0.015655,0.020329,-0.026201,0.220412,-0.233187,0.172183,0.346178,-0.081567,-0.007898,-0.15794,0.095051,0.088957,-0.301524,0.072172,0.096261,0.053157,-0.187202,0.101781,-0.179369,-0.079909,0.076169,-0.199668,0.023677,-0.103019,-0.249292,-0.207176,-0.204563,-0.086389,-0.077028,-0.036392,-0.072929,0.311146,0.033359,-0.150442,0.2832,-0.44985,-0.077431,-0.118181,-0.071427,0.009069,-0.101899,-0.019477,0.178097,-0.166489,-0.143172,0.029693,0.022698,0.057607,-0.051007,0.033333,-0.011167,0.083155,-0.011828,0.071554,-0.313151,-0.441988,-0.160364,0.000734,-0.054392,0.286875,0.078864,0.019619,-0.151122,0.062924,0.115786,-0.169249,-0.297283,0.198183,0.231537,0.13766,-0.280151,0.141759,-0.014534,-0.190479,0.207187,-0.062641,-0.025441,0.130524,-0.200555,0.186595,-0.05081,0.025278,-0.176003,0.017588,-0.132834,-0.038289,-0.166774,0.131926,-0.079983,0.271694,-0.02277,-0.053265,-0.066924,0.215769,0.000466,0.060344,0.022157,0.293172,0.476352,0.11896,0.362673,-0.223866,-0.098118,0.231214,-0.138645,0.18671,0.046299,-0.009477,0.046608,-0.127947,-0.171571,-0.20206,-0.183286,0.055459,-0.03908,0.000312,0.100475,-0.019582,-0.017383,-0.02793,-0.115455,-0.135174,-0.101606,0.023273,0.083331,-0.062964,0.064762,0.088936,0.041628,-0.111403,-0.002906,-0.042202,-0.07448,-0.108382,0.061684,-0.073689,0.148985,-0.164696,-0.011598,-0.218929,-0.272077,-0.103415,0.188998
sfnwmrda1000804_session_1_rest_1.nii.gz,4[?],-0.028802,-0.103528,-0.051194,-0.022024,0.076951,-0.025664,-0.091005,-0.072625,0.019377,0.071857,-0.13823,-0.013324,-0.141553,-0.203909,-0.142545,-0.04275,0.058162,0.111026,-0.192388,-0.021893,0.065611,-0.072517,-0.313975,0.263388,-0.019901,0.013514,0.069582,0.033292,0.121186,0.063201,-0.231204,0.084292,0.004416,0.042557,0.33622,0.137212,0.131517,0.207255,-0.068644,-0.016258,0.016166,-0.026345,-0.071066,-0.223973,0.001012,-0.124863,-0.054096,-0.075736,0.003966,-0.009104,0.124735,-0.187206,0.113695,0.235809,-0.043533,-0.072862,-0.09345,-0.05788,0.075091,-0.262836,0.051762,0.082507,0.067378,-0.075878,0.106633,-0.133382,-0.17992,0.054895,-0.168547,0.037087,-0.170242,-0.121891,-0.187195,-0.195144,-0.075988,-0.051905,0.005549,-0.053847,0.192308,-0.026475,-0.162995,0.189447,-0.236981,-0.077744,-0.069757,0.014275,0.003913,-0.029487,-0.041524,0.153032,-0.008344,-0.005555,-0.020952,0.001064,-0.035507,-0.029408,0.001625,-0.002855,0.058567,0.040939,0.075096,-0.301764,-0.353134,-0.088549,0.043796,0.002252,0.156892,0.017797,0.018857,-0.141327,0.082717,0.203167,-0.134425,-0.188282,0.176641,0.140651,0.183872,-0.146695,0.001604,0.013888,-0.162914,0.164979,-0.103543,-0.02341,0.126673,-0.15986,0.167432,-0.044968,-0.053702,-0.083532,-0.027013,-0.202145,0.011186,-0.167888,0.070996,-0.021737,0.141458,-0.034277,-0.024208,-0.065885,0.22489,0.023042,0.005907,0.001279,0.198073,0.292184,0.161408,0.224067,-0.177502,-0.033846,0.210098,-0.116629,0.115531,0.048428,-0.006931,0.016235,-0.191816,-0.231096,-0.310849,-0.061869,0.111438,-0.03385,-0.034791,-0.014284,-0.012294,-0.17633,0.017029,-0.099836,-0.224786,-0.070959,0.021182,0.005894,0.053503,0.029544,0.020646,-0.005464,-0.018574,-0.028255,-0.013248,-0.122505,-0.059023,0.050039,-0.180566,0.070362,-0.266272,-0.019469,-0.084919,-0.245789,-0.002657,0.096205
sfnwmrda1000804_session_1_rest_1.nii.gz,5[?],0.032973,-0.01026,-0.142703,-0.021468,0.086356,-0.095036,-0.111667,0.078543,-0.109835,0.118468,-0.040829,-0.032999,0.018812,-0.244237,-0.033466,-0.048599,0.084559,-0.019915,-0.106466,-0.038926,0.051115,-0.115633,-0.411563,-0.062998,0.018922,0.039533,0.052848,0.053013,0.090678,0.011895,-0.119361,-0.026569,0.031185,0.092059,0.400628,0.107877,0.091428,-0.092221,-0.081784,-0.075944,0.031049,-0.066475,0.005767,-0.163005,-0.014622,-0.151936,0.132695,-0.141943,0.021919,0.017465,-0.000261,-0.072973,0.002528,0.157258,-0.011754,-0.107807,-0.013237,-0.190734,0.019126,-0.199557,0.021496,0.020162,0.060681,0.081562,0.099172,-0.068226,-0.192902,0.050718,-0.102144,0.019495,-0.226637,0.060769,-0.098679,-0.142719,-0.07675,-0.023323,0.020846,-0.032533,0.04857,-0.089025,-0.143286,0.065298,0.085302,-0.068308,0.040326,0.048101,-0.007559,0.010123,-0.083523,0.112198,0.160752,0.12967,-0.060479,-0.042905,-0.169189,-0.001108,-0.05529,0.057161,0.026268,0.058535,0.088117,-0.273403,-0.240033,0.015263,0.047667,0.061959,0.01602,-0.031881,0.013212,-0.078829,0.063216,0.310441,-0.043886,-0.066676,0.101372,0.062303,0.140202,-0.019416,-0.10973,0.03396,-0.093659,0.018292,-0.12845,0.041481,0.08345,-0.098077,0.138718,-0.065451,-0.14304,0.055653,-0.096307,-0.272884,0.042739,-0.053812,0.003069,0.053879,-0.053073,-0.025543,-0.01663,-0.064081,0.209242,0.030209,-0.053981,-0.045165,0.021722,0.089294,0.199134,0.098508,-0.069306,0.058842,0.153325,-0.082787,0.050175,0.035501,-0.017219,-0.042444,-0.220463,-0.187425,-0.388405,0.107053,0.139245,-0.026272,-0.12456,-0.110964,0.027986,-0.264726,0.073362,-0.02439,-0.3131,0.02139,0.000861,-0.038256,0.208036,-0.013282,-0.043174,-0.048404,0.055615,-0.094201,0.027856,-0.165931,-0.016419,0.018584,-0.331592,-0.085984,-0.348714,-0.037467,0.083794,-0.169835,0.138086,0.047012
sfnwmrda1000804_session_1_rest_1.nii.gz,6[?],0.096602,0.038932,-0.149731,-0.012693,0.071431,-0.11301,-0.102978,0.191432,-0.172877,0.182465,0.083669,-0.055647,0.153235,-0.168954,0.055561,-0.066107,0.039084,-0.180152,-0.024167,-0.027777,0.034747,-0.141116,-0.379544,-0.327085,0.026261,0.04105,0.051595,0.111605,0.007594,-0.037427,-0.009918,-0.086801,0.047409,0.122554,0.30005,0.085162,0.077975,-0.367491,-0.098383,-0.103587,0.028001,-0.10525,0.070361,-0.093103,-0.026427,-0.181529,0.295718,-0.170101,0.047229,0.035364,-0.113716,0.066211,-0.113278,0.144327,-0.007599,-0.084174,0.064807,-0.23381,-0.040614,-0.12775,-0.011812,-0.052338,0.027928,0.200849,0.079281,-0.012354,-0.124341,0.056346,-0.038919,-0.020387,-0.219817,0.197184,0.035959,-0.038778,-0.072006,-0.012038,-0.000501,-0.016303,-0.058382,-0.137231,-0.101553,-0.033908,0.316702,-0.050193,0.151049,0.025934,-0.032241,0.00867,-0.120714,0.092198,0.213838,0.196344,-0.073099,-0.070113,-0.28663,0.004999,-0.120283,0.129892,0.028795,0.043495,0.100721,-0.203842,-0.135503,0.086206,0.00684,0.07228,-0.061816,-0.03148,-0.002542,-0.0113,0.015829,0.376021,0.050883,0.015831,0.008511,0.04199,0.025042,0.049817,-0.136741,0.009551,0.007173,-0.163054,-0.118962,0.140039,0.018108,-0.019934,0.082815,-0.108627,-0.174384,0.162221,-0.150418,-0.292239,0.034989,0.126531,-0.045224,0.109428,-0.218287,0.061553,-0.023807,-0.026172,0.174693,0.009707,-0.069338,-0.071354,-0.144652,-0.030251,0.212162,0.026489,0.058567,0.13778,0.083298,-0.028797,0.010522,0.014149,-0.034844,-0.138206,-0.186757,-0.03925,-0.285632,0.208816,0.127166,-0.021593,-0.240565,-0.163548,0.072024,-0.253035,0.109551,0.075074,-0.343913,0.115144,-0.008785,-0.029062,0.354046,-0.043193,-0.051297,-0.053854,0.055263,-0.163304,0.049842,-0.181791,-0.00976,-0.024605,-0.436534,-0.2427,-0.289705,-0.058059,0.19808,-0.083533,0.249823,0.041464
sfnwmrda1000804_session_1_rest_1.nii.gz,7[?],0.103334,0.062976,-0.083479,-0.025791,0.017043,-0.069403,-0.047763,0.214495,-0.157071,0.218015,0.16249,-0.053637,0.19599,0.009618,0.096312,-0.096438,-0.056654,-0.297314,0.021249,0.011449,0.026244,-0.127039,-0.247161,-0.416464,-0.004193,0.020046,0.058503,0.137162,-0.100391,-0.055395,0.073553,-0.074026,0.048585,0.096877,0.095394,0.073229,0.08302,-0.490127,-0.098802,-0.092516,0.011952,-0.107133,0.102966,-0.024834,-0.029406,-0.212038,0.336368,-0.136465,0.047318,0.025681,-0.181665,0.175762,-0.185382,0.164388,-0.027938,-0.012968,0.122205,-0.170272,-0.067559,-0.049395,-0.046337,-0.080995,-0.020096,0.213497,0.053608,0.013879,-0.021423,0.05303,0.00353,-0.055848,-0.126618,0.219658,0.167467,0.101454,-0.041231,-0.023091,-0.035888,-0.004753,-0.093017,-0.149923,-0.051698,-0.072892,0.315279,-0.025078,0.185707,-0.015786,-0.065045,-0.007762,-0.120625,0.100154,0.106072,0.180089,-0.060028,-0.050612,-0.332946,-0.020423,-0.164353,0.158104,0.083363,0.014082,0.095881,-0.080523,-0.047957,0.08311,-0.049863,0.015931,-0.055473,0.026555,-0.033695,0.012837,-0.036795,0.342279,0.098695,0.054739,-0.064798,0.074104,-0.099025,0.06664,-0.070828,-0.051894,0.11487,-0.283307,-0.075425,0.221571,-0.043694,0.072729,-0.008631,-0.148511,-0.109883,0.181979,-0.163879,-0.225892,-0.007174,0.280992,-0.067465,0.114196,-0.284187,0.232379,-0.016075,0.065749,0.125512,-0.033113,-0.019253,-0.042768,-0.215728,-0.039054,0.189693,-0.004596,0.154104,0.167742,0.026913,0.051431,-0.009862,-0.0088,-0.046049,-0.242391,-0.08513,0.144854,0.041655,0.172141,0.086356,-0.025196,-0.323102,-0.18268,0.089699,-0.171124,0.097289,0.143111,-0.280701,0.149933,0.018718,0.012804,0.439324,-0.054232,0.001822,-0.01246,-0.020503,-0.196181,0.03275,-0.157333,-0.040405,-0.059343,-0.407495,-0.328597,-0.041551,-0.067586,0.203967,-0.019937,0.272714,0.037723
sfnwmrda1000804_session_1_rest_1.nii.gz,8[?],0.033984,0.093769,0.002404,-0.073003,-0.062506,0.008988,0.038818,0.150535,-0.098418,0.190889,0.149493,-0.01667,0.149999,0.216715,0.091538,-0.125412,-0.148545,-0.319038,0.025981,0.05739,0.025463,-0.072238,-0.075794,-0.33663,-0.053795,-0.005879,0.055803,0.069259,-0.183531,-0.039087,0.124487,-0.022966,0.043148,0.014012,-0.113529,0.059748,0.080919,-0.429322,-0.067436,-0.052794,-0.002105,-0.068671,0.108306,0.034443,-0.021479,-0.227693,0.236112,-0.057338,0.011827,-0.015865,-0.191822,0.219191,-0.193219,0.145297,-0.046179,0.061265,0.145405,-0.044677,-0.052792,0.044549,-0.078846,-0.036694,-0.061656,0.112333,0.033332,0.011673,0.059617,0.025869,0.037512,-0.063972,0.027391,0.139078,0.245537,0.235375,0.019309,-0.042851,-0.051014,0.009204,-0.064556,-0.112958,-0.004248,-0.055571,0.108278,0.004661,0.115064,-0.033595,-0.087887,-0.006379,-0.067404,0.104515,-0.079601,0.12429,-0.034867,0.01092,-0.287246,-0.057759,-0.164863,0.107417,0.162101,-0.011787,0.062765,0.075758,0.031308,0.017563,-0.080098,-0.073448,-0.00881,0.108178,-0.076588,-0.017642,-0.07437,0.198194,0.082808,0.08851,-0.102771,0.108132,-0.166864,0.080018,0.046446,-0.100825,0.198295,-0.283173,-0.016678,0.248882,-0.083948,0.176358,-0.116624,-0.153367,0.025282,0.123409,-0.143481,-0.085469,-0.055226,0.334116,-0.076116,0.064242,-0.246112,0.414629,0.033211,0.18601,0.060369,-0.076993,0.076947,0.033066,-0.168676,0.005145,0.134144,-0.039108,0.184794,0.144125,-0.00049,0.147573,-0.033808,-0.027983,-0.039712,-0.29793,0.058847,0.267728,0.469192,0.018055,0.042078,-0.039353,-0.3177,-0.198356,0.076282,-0.08017,0.033179,0.143437,-0.135669,0.108061,0.079034,0.043689,0.426814,-0.054745,0.073432,0.051908,-0.113066,-0.177429,-0.016442,-0.097027,-0.080227,-0.066108,-0.22297,-0.325369,0.313526,-0.055206,0.117777,0.016455,0.194558,-0.010131
sfnwmrda1000804_session_1_rest_1.nii.gz,9[?],-0.076324,0.142799,0.051422,-0.133155,-0.12284,0.080149,0.114313,0.051979,-0.049895,0.10026,0.05965,0.040382,0.074811,0.35951,0.067128,-0.127861,-0.187677,-0.246115,0.016026,0.079938,0.023527,0.001885,0.084619,-0.189875,-0.090752,-0.01707,0.031898,-0.086899,-0.201414,-0.014076,0.153606,0.005317,0.039671,-0.08651,-0.255336,0.030928,0.048444,-0.26116,-0.008154,0.000561,-0.000389,-0.022542,0.108841,0.08096,-0.008158,-0.20542,0.068388,0.019719,-0.037914,-0.072161,-0.156794,0.196004,-0.152385,0.036382,-0.033203,0.092272,0.132087,0.070007,-0.019809,0.157509,-0.097806,0.057659,-0.077944,-0.042654,0.027193,0.002648,0.086219,-0.023584,0.085186,-0.043777,0.181322,0.0322,0.246763,0.311187,0.088571,-0.051021,-0.031521,0.033843,-0.014873,-0.032834,0.035798,-0.01788,-0.122775,0.035075,-0.011475,-0.012443,-0.081516,0.021013,0.021489,0.064359,-0.186475,0.091482,-0.011279,0.075692,-0.175252,-0.074405,-0.122111,-0.007374,0.206613,-0.027348,0.007861,0.215822,0.110548,-0.055325,-0.060578,-0.136093,0.007942,0.156994,-0.114597,-0.066446,-0.088955,-0.005919,0.029367,0.157675,-0.115113,0.090584,-0.153456,0.133408,0.15187,-0.087951,0.234772,-0.178057,0.03328,0.220597,-0.10059,0.280028,-0.198425,-0.108828,0.156347,0.047505,-0.11903,0.075744,-0.076199,0.274487,-0.085937,-0.013461,-0.159574,0.497897,0.119685,0.272581,-0.022686,-0.09749,0.176321,0.107476,-0.056191,0.014389,0.058414,-0.106983,0.153023,0.095306,-0.003163,0.229175,-0.078454,-0.038165,-0.017253,-0.257936,0.195723,0.268349,0.772744,-0.156645,0.015207,-0.059825,-0.214184,-0.229157,0.056203,-0.026378,-0.054017,0.087228,0.033532,0.025617,0.133857,0.033434,0.312151,-0.05471,0.108193,0.097301,-0.146548,-0.123205,-0.067272,-0.019304,-0.092725,-0.041,0.047114,-0.271571,0.605504,-0.022422,0.011651,0.051085,0.058731,-0.110856
